y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
6,83,8,59,CO,Jefferson County,20,26,1488
6,83,53,67,WA,Thurston County,20,30,1495
6,83,58,0,SS,Other flows - Same State,169,265,8918
6,83,59,0,DS,Other flows - Different State,2656,4904,279744
6,83,59,1,DS,Other flows - Northeast,330,478,40701
6,83,59,3,DS,Other flows - Midwest,490,881,46318
6,83,59,5,DS,Other flows - South,1171,2308,128416
6,83,59,7,DS,Other flows - West,665,1237,64308
6,83,57,9,FR,Foreign - Other flows,-1,-1,-1
6,85,96,0,CA,Santa Clara County Total Migration-US and Foreign,57617,100109,14141696
6,85,97,0,CA,Santa Clara County Total Migration-US,57531,99937,14131374
6,85,97,1,CA,Santa Clara County Total Migration-Same State,36535,63725,8191858
6,85,97,3,CA,Santa Clara County Total Migration-Different State,20996,36212,5939516
6,85,98,0,CA,Santa Clara County Total Migration-Foreign,86,172,10323
6,85,6,85,CA,Santa Clara County Non-migrants,760602,1513782,203847228
6,85,6,1,CA,Alameda County,7414,13381,1610744
6,85,6,81,CA,San Mateo County,4213,6543,1604065
6,85,6,75,CA,San Francisco County,3290,3872,1004111
6,85,6,77,CA,San Joaquin County,2567,5780,341654
6,85,6,37,CA,Los Angeles County,2186,3084,538953
6,85,6,13,CA,Contra Costa County,1873,3884,497026
6,85,6,67,CA,Sacramento County,1852,3434,226230
6,85,6,73,CA,San Diego County,1755,2882,405585
6,85,53,33,WA,King County,1744,2576,506261
6,85,6,59,CA,Orange County,1218,2087,312733
6,85,6,87,CA,Santa Cruz County,1166,1973,308872
6,85,6,69,CA,San Benito County,1053,2120,116316
6,85,6,99,CA,Stanislaus County,947,1960,70772
6,85,6,47,CA,Merced County,825,1875,57959
6,85,4,13,AZ,Maricopa County,799,1383,139756
6,85,6,61,CA,Placer County,786,1642,159288
6,85,32,3,NV,Clark County,785,1299,224841
6,85,48,453,TX,Travis County,776,1414,269645
6,85,36,61,NY,New York County,752,898,177150
6,85,6,53,CA,Monterey County,670,1147,171014
6,85,48,491,TX,Williamson County,610,1485,177150
6,85,6,19,CA,Fresno County,532,952,44031
6,85,32,31,NV,Washoe County,451,756,120284
6,85,6,65,CA,Riverside County,433,709,64452
6,85,17,31,IL,Cook County,389,526,69344
6,85,48,201,TX,Harris County,380,744,83815
6,85,6,97,CA,Sonoma County,358,551,83497
6,85,48,85,TX,Collin County,345,833,105663
6,85,6,17,CA,El Dorado County,320,645,68442
6,85,6,95,CA,Solano County,310,544,34571
6,85,36,47,NY,Kings County,285,344,52649
6,85,6,79,CA,San Luis Obispo County,277,458,57515
6,85,41,51,OR,Multnomah County,271,375,37779
6,85,48,113,TX,Dallas County,271,422,59430
6,85,25,17,MA,Middlesex County,270,423,60105
6,85,41,67,OR,Washington County,259,459,54035
6,85,16,1,ID,Ada County,258,526,56568
6,85,6,71,CA,San Bernardino County,234,373,23560
6,85,6,41,CA,Marin County,202,328,76048
6,85,37,183,NC,Wake County,201,513,52152
6,85,6,113,CA,Yolo County,200,322,27667
6,85,15,3,HI,Honolulu County,195,307,38228
6,85,53,11,WA,Clark County,193,323,55976
6,85,48,439,TX,Tarrant County,191,424,38737
6,85,53,61,WA,Snohomish County,175,321,44134
6,85,6,83,CA,Santa Barbara County,168,261,65801
6,85,48,121,TX,Denton County,167,350,38564
6,85,49,35,UT,Salt Lake County,167,271,28317
6,85,6,29,CA,Kern County,162,286,11716
6,85,34,17,NJ,Hudson County,162,211,35279
6,85,6,39,CA,Madera County,161,323,13997
6,85,6,111,CA,Ventura County,160,271,28741
6,85,25,25,MA,Suffolk County,157,188,25075
6,85,12,86,FL,Miami-Dade County,152,242,64884
6,85,48,29,TX,Bexar County,150,257,17964
6,85,8,31,CO,Denver County,147,182,25209
6,85,6,57,CA,Nevada County,145,281,32763
6,85,36,81,NY,Queens County,142,180,25209
6,85,11,1,DC,District of Columbia,135,174,20113
6,85,41,5,OR,Clackamas County,134,272,42173
6,85,13,121,GA,Fulton County,133,242,40652
6,85,6,107,CA,Tulare County,131,225,8221
6,85,53,53,WA,Pierce County,123,202,14156
6,85,48,157,TX,Fort Bend County,120,281,19994
6,85,6,7,CA,Butte County,114,172,9740
6,85,51,59,VA,Fairfax County,113,226,38184
6,85,41,17,OR,Deschutes County,109,200,51015
6,85,8,13,CO,Boulder County,106,175,25943
6,85,27,53,MN,Hennepin County,105,172,20726
6,85,37,119,NC,Mecklenburg County,103,189,17273
6,85,6,9,CA,Calaveras County,100,161,18895
6,85,6,55,CA,Napa County,100,155,28559
6,85,8,41,CO,El Paso County,99,173,14547
6,85,12,11,FL,Broward County,99,186,30273
6,85,24,31,MD,Montgomery County,95,163,22947
6,85,8,59,CO,Jefferson County,93,143,23546
6,85,12,99,FL,Palm Beach County,93,173,31180
6,85,8,35,CO,Douglas County,92,207,23859
6,85,12,57,FL,Hillsborough County,92,183,23686
6,85,26,125,MI,Oakland County,92,186,20466
6,85,12,95,FL,Orange County,91,166,14751
6,85,6,89,CA,Shasta County,86,139,9549
6,85,4,19,AZ,Pima County,85,145,9173
6,85,42,101,PA,Philadelphia County,85,102,10383
6,85,47,37,TN,Davidson County,84,123,40585
6,85,49,49,UT,Utah County,83,170,16418
6,85,41,39,OR,Lane County,81,114,8338
6,85,42,3,PA,Allegheny County,81,109,14452
6,85,8,5,CO,Arapahoe County,80,134,12672
6,85,13,135,GA,Gwinnett County,80,150,8939
6,85,41,29,OR,Jackson County,76,133,15189
6,85,26,161,MI,Washtenaw County,73,104,15955
6,85,16,27,ID,Canyon County,72,143,13878
6,85,6,109,CA,Tuolumne County,70,113,9558
6,85,47,187,TN,Williamson County,69,186,46888
6,85,13,89,GA,DeKalb County,68,129,15304
6,85,53,63,WA,Spokane County,68,118,17598
6,85,25,21,MA,Norfolk County,67,115,17987
6,85,57,5,FR,Foreign - APO/FPO ZIPs,64,135,4121
6,85,34,23,NJ,Middlesex County,61,88,9479
6,85,8,69,CO,Larimer County,60,101,13989
6,85,53,67,WA,Thurston County,60,97,7058
6,85,32,5,NV,Douglas County,58,106,17799
6,85,48,209,TX,Hays County,58,116,16619
6,85,8,1,CO,Adams County,57,84,12055
6,85,37,63,NC,Durham County,57,91,11597
6,85,6,5,CA,Amador County,56,101,6001
6,85,6,115,CA,Yuba County,56,111,3818
6,85,51,13,VA,Arlington County,55,82,9436
6,85,12,103,FL,Pinellas County,53,88,19177
6,85,17,43,IL,DuPage County,53,103,17800
6,85,48,339,TX,Montgomery County,53,109,11835
6,85,53,35,WA,Kitsap County,52,103,15826
6,85,39,49,OH,Franklin County,51,79,6503
6,85,4,25,AZ,Yavapai County,50,96,15082
6,85,6,23,CA,Humboldt County,50,62,3844
6,85,12,115,FL,Sarasota County,50,96,24873
6,85,4,21,AZ,Pinal County,49,75,8336
6,85,13,67,GA,Cobb County,48,103,10683
6,85,36,119,NY,Westchester County,47,82,11706
6,85,6,45,CA,Mendocino County,46,72,7542
6,85,12,31,FL,Duval County,46,73,6385
6,85,15,1,HI,Hawaii County,46,89,14223
6,85,15,9,HI,Maui County,45,79,12440
6,85,26,163,MI,Wayne County,44,90,19268
6,85,36,59,NY,Nassau County,44,72,8812
6,85,48,91,TX,Comal County,44,95,7832
6,85,51,107,VA,Loudoun County,44,97,7970
6,85,6,33,CA,Lake County,43,69,3957
6,85,34,21,NJ,Mercer County,43,72,13709
6,85,34,3,NJ,Bergen County,42,91,11742
6,85,35,1,NM,Bernalillo County,41,59,6840
6,85,12,9,FL,Brevard County,40,71,7000
6,85,48,141,TX,El Paso County,40,90,3362
6,85,13,117,GA,Forsyth County,39,105,9315
6,85,55,25,WI,Dane County,39,61,7343
6,85,6,103,CA,Tehama County,38,75,3407
6,85,9,170,CT,South Central Connecticut Plannin,38,43,3337
6,85,9,190,CT,Western Connecticut Planning Regi,37,72,10423
6,85,12,71,FL,Lee County,36,60,16331
6,85,17,97,IL,Lake County,36,75,9562
6,85,39,35,OH,Cuyahoga County,36,56,6254
6,85,32,19,NV,Lyon County,35,60,4147
6,85,34,13,NJ,Essex County,35,90,21077
6,85,49,53,UT,Washington County,34,69,10404
6,85,53,73,WA,Whatcom County,34,53,5142
6,85,29,189,MO,St. Louis County,33,66,5786
6,85,12,101,FL,Pasco County,32,61,5101
6,85,20,91,KS,Johnson County,32,49,4394
6,85,6,43,CA,Mariposa County,31,48,6191
6,85,6,101,CA,Sutter County,31,60,2044
6,85,40,109,OK,Oklahoma County,31,61,3748
6,85,5,7,AR,Benton County,30,49,3933
6,85,12,81,FL,Manatee County,30,72,11473
6,85,12,117,FL,Seminole County,30,64,7233
6,85,16,55,ID,Kootenai County,30,68,7949
6,85,34,27,NJ,Morris County,30,61,12247
6,85,24,3,MD,Anne Arundel County,29,46,4008
6,85,24,27,MD,Howard County,29,54,6308
6,85,24,33,MD,Prince George's County,29,39,2904
6,85,36,103,NY,Suffolk County,29,40,4677
6,85,42,91,PA,Montgomery County,29,61,5643
6,85,6,31,CA,Kings County,28,54,1552
6,85,8,14,CO,Broomfield County,28,37,6017
6,85,18,97,IN,Marion County,28,45,1973
6,85,24,510,MD,Baltimore city,28,41,2154
6,85,27,123,MN,Ramsey County,28,48,5603
6,85,42,29,PA,Chester County,28,59,5253
6,85,37,21,NC,Buncombe County,27,41,5170
6,85,41,47,OR,Marion County,27,49,4028
6,85,30,29,MT,Flathead County,26,53,8767
6,85,39,61,OH,Hamilton County,26,48,5269
6,85,29,95,MO,Jackson County,25,34,1918
6,85,36,55,NY,Monroe County,25,45,5392
6,85,41,3,OR,Benton County,25,38,3138
6,85,44,7,RI,Providence County,25,32,3583
6,85,47,157,TN,Shelby County,25,43,2843
6,85,10,3,DE,New Castle County,24,41,6619
6,85,17,197,IL,Will County,24,41,3963
6,85,29,510,MO,St. Louis city,24,35,3372
6,85,32,510,NV,Carson City,24,40,1877
6,85,55,79,WI,Milwaukee County,24,36,2651
6,85,2,20,AK,Anchorage Municipality,23,39,1961
6,85,18,57,IN,Hamilton County,23,45,5112
6,85,25,9,MA,Essex County,23,52,6768
6,85,37,81,NC,Guilford County,23,47,4627
6,85,42,45,PA,Delaware County,23,37,4324
6,85,45,19,SC,Charleston County,23,37,7087
6,85,48,41,TX,Brazos County,23,33,3061
6,85,51,153,VA,Prince William County,23,33,2578
6,85,51,510,VA,Alexandria city,23,36,6360
6,85,9,110,CT,Capitol Planning Region,22,45,2462
6,85,17,19,IL,Champaign County,22,27,1593
6,85,21,67,KY,Fayette County,22,33,4122
6,85,25,27,MA,Worcester County,22,49,4669
6,85,33,11,NH,Hillsborough County,22,34,4787
6,85,41,33,OR,Josephine County,22,33,2890
6,85,4,27,AZ,Yuma County,21,30,1071
6,85,12,1,FL,Alachua County,21,27,6855
6,85,12,69,FL,Lake County,21,32,2819
6,85,34,35,NJ,Somerset County,21,41,7886
6,85,4,15,AZ,Mohave County,20,37,1406
6,85,24,5,MD,Baltimore County,20,36,3349
6,85,35,13,NM,Doña Ana County,20,30,2156
6,85,49,11,UT,Davis County,20,46,5280
6,85,58,0,SS,Other flows - Same State,78,140,10854
6,85,59,0,DS,Other flows - Different State,3666,6429,720176
6,85,59,1,DS,Other flows - Northeast,516,864,110073
6,85,59,3,DS,Other flows - Midwest,828,1443,125453
6,85,59,5,DS,Other flows - South,1639,2957,267822
6,85,59,7,DS,Other flows - West,683,1165,216829
6,85,57,9,FR,Foreign - Other flows,22,37,6202
6,87,96,0,CA,Santa Cruz County Total Migration-US and Foreign,7434,11761,829053
6,87,97,0,CA,Santa Cruz County Total Migration-US,7434,11761,829053
6,87,97,1,CA,Santa Cruz County Total Migration-Same State,4877,7613,519807
6,87,97,3,CA,Santa Cruz County Total Migration-Different State,2557,4148,309246
6,87,6,87,CA,Santa Cruz County Non-migrants,104986,200209,14586997
6,87,6,85,CA,Santa Clara County,966,1444,108123
6,87,6,53,CA,Monterey County,783,1501,65047
6,87,6,37,CA,Los Angeles County,315,398,21971
6,87,6,1,CA,Alameda County,288,363,24807
6,87,6,75,CA,San Francisco County,235,274,28928
6,87,6,73,CA,San Diego County,210,271,18703
6,87,6,67,CA,Sacramento County,179,254,12975
6,87,6,69,CA,San Benito County,164,313,12322
6,87,6,81,CA,San Mateo County,148,198,49447
6,87,6,13,CA,Contra Costa County,127,184,16971
6,87,6,47,CA,Merced County,126,321,7224
6,87,53,33,WA,King County,95,119,11446
6,87,6,79,CA,San Luis Obispo County,92,131,11287
6,87,6,61,CA,Placer County,91,145,11084
6,87,6,59,CA,Orange County,86,118,9497
6,87,6,97,CA,Sonoma County,78,108,6944
6,87,6,19,CA,Fresno County,74,136,4073
6,87,6,57,CA,Nevada County,73,121,8774
6,87,41,51,OR,Multnomah County,71,90,5364
6,87,4,13,AZ,Maricopa County,70,120,11450
6,87,6,65,CA,Riverside County,67,93,10966
6,87,32,31,NV,Washoe County,65,100,9303
6,87,6,77,CA,San Joaquin County,61,101,4025
6,87,32,3,NV,Clark County,57,92,6403
6,87,6,83,CA,Santa Barbara County,55,77,8628
6,87,6,29,CA,Kern County,52,95,2977
6,87,6,17,CA,El Dorado County,51,78,4587
6,87,6,99,CA,Stanislaus County,50,86,2115
6,87,6,111,CA,Ventura County,49,77,2988
6,87,41,17,OR,Deschutes County,47,76,10802
6,87,16,1,ID,Ada County,42,92,4929
6,87,49,35,UT,Salt Lake County,41,60,2802
6,87,6,89,CA,Shasta County,40,78,2654
6,87,6,41,CA,Marin County,39,50,4565
6,87,8,31,CO,Denver County,39,45,4420
6,87,6,23,CA,Humboldt County,38,47,2695
6,87,36,47,NY,Kings County,37,44,5139
6,87,6,71,CA,San Bernardino County,35,54,2460
6,87,6,95,CA,Solano County,35,55,3551
6,87,17,31,IL,Cook County,35,47,2848
6,87,41,39,OR,Lane County,32,51,2786
6,87,6,39,CA,Madera County,31,65,1645
6,87,6,113,CA,Yolo County,31,46,2577
6,87,36,61,NY,New York County,31,41,4456
6,87,41,29,OR,Jackson County,31,61,2835
6,87,15,3,HI,Honolulu County,30,45,2031
6,87,48,453,TX,Travis County,30,47,6730
6,87,6,7,CA,Butte County,27,35,1803
6,87,4,19,AZ,Pima County,26,40,2928
6,87,53,53,WA,Pierce County,26,33,1295
6,87,6,109,CA,Tuolumne County,25,50,2377
6,87,41,5,OR,Clackamas County,24,38,2116
6,87,6,107,CA,Tulare County,23,47,1231
6,87,8,13,CO,Boulder County,23,30,3185
6,87,15,9,HI,Maui County,23,28,3998
6,87,48,201,TX,Harris County,23,40,2379
6,87,53,11,WA,Clark County,23,47,6616
6,87,41,67,OR,Washington County,22,31,2431
6,87,6,9,CA,Calaveras County,21,29,1859
6,87,53,63,WA,Spokane County,21,37,2286
6,87,58,0,SS,Other flows - Same State,112,175,9627
6,87,59,0,DS,Other flows - Different State,1593,2694,188265
6,87,59,1,DS,Other flows - Northeast,215,318,20239
6,87,59,3,DS,Other flows - Midwest,207,335,21136
6,87,59,5,DS,Other flows - South,599,1091,73956
6,87,59,7,DS,Other flows - West,572,950,72934
6,87,57,9,FR,Foreign - Other flows,-1,-1,-1
6,89,96,0,CA,Shasta County Total Migration-US and Foreign,4155,7264,261319
6,89,97,0,CA,Shasta County Total Migration-US,4155,7264,261319
6,89,97,1,CA,Shasta County Total Migration-Same State,2012,3322,111525
6,89,97,3,CA,Shasta County Total Migration-Different State,2143,3942,149794
6,89,6,89,CA,Shasta County Non-migrants,64654,128464,5007627
6,89,6,103,CA,Tehama County,360,668,19738
6,89,6,67,CA,Sacramento County,194,298,11426
6,89,6,7,CA,Butte County,167,231,7855
6,89,6,23,CA,Humboldt County,99,167,4097
6,89,6,73,CA,San Diego County,89,131,5190
6,89,6,93,CA,Siskiyou County,84,142,4114
6,89,6,61,CA,Placer County,73,139,6281
6,89,6,37,CA,Los Angeles County,68,97,2896
6,89,4,13,AZ,Maricopa County,66,120,4547
6,89,41,29,OR,Jackson County,65,95,3845
6,89,32,31,NV,Washoe County,58,97,5475
6,89,6,105,CA,Trinity County,54,97,3764
6,89,32,3,NV,Clark County,46,71,6013
6,89,6,59,CA,Orange County,44,78,3558
6,89,6,85,CA,Santa Clara County,43,67,2772
6,89,6,97,CA,Sonoma County,41,54,1843
6,89,6,113,CA,Yolo County,40,57,2119
6,89,6,13,CA,Contra Costa County,38,60,1872
6,89,6,35,CA,Lassen County,37,77,2007
6,89,6,65,CA,Riverside County,34,56,2014
6,89,6,95,CA,Solano County,34,64,2730
6,89,6,77,CA,San Joaquin County,33,56,1808
6,89,41,51,OR,Multnomah County,33,44,1606
6,89,6,1,CA,Alameda County,31,59,2438
6,89,6,17,CA,El Dorado County,30,41,2286
6,89,6,19,CA,Fresno County,27,37,1219
6,89,6,71,CA,San Bernardino County,26,37,1216
6,89,16,27,ID,Canyon County,26,53,1188
6,89,41,33,OR,Josephine County,26,45,956
6,89,41,35,OR,Klamath County,25,37,1267
6,89,53,11,WA,Clark County,25,43,1473
6,89,53,33,WA,King County,25,29,1269
6,89,6,79,CA,San Luis Obispo County,22,30,1449
6,89,41,39,OR,Lane County,22,39,1426
6,89,45,45,SC,Greenville County,22,68,1664
6,89,6,75,CA,San Francisco County,21,24,1605
6,89,6,101,CA,Sutter County,21,30,947
6,89,41,17,OR,Deschutes County,20,41,1317
6,89,58,0,SS,Other flows - Same State,302,525,14281
6,89,59,0,DS,Other flows - Different State,1684,3167,114140
6,89,59,1,DS,Other flows - Northeast,76,126,4026
6,89,59,3,DS,Other flows - Midwest,225,428,13199
6,89,59,5,DS,Other flows - South,722,1485,51444
6,89,59,7,DS,Other flows - West,661,1128,45471
6,89,57,9,FR,Foreign - Other flows,-1,-1,-1
6,91,96,0,CA,Sierra County Total Migration-US and Foreign,85,153,6309
6,91,97,0,CA,Sierra County Total Migration-US,85,153,6309
6,91,97,1,CA,Sierra County Total Migration-Same State,59,109,3845
6,91,97,3,CA,Sierra County Total Migration-Different State,26,44,2464
6,91,6,91,CA,Sierra County Non-migrants,1015,1907,69498
6,91,58,0,SS,Other flows - Same State,59,109,3845
6,91,59,0,DS,Other flows - Different State,26,44,2464
6,91,59,1,DS,Other flows - Northeast,-1,-1,-1
6,91,59,3,DS,Other flows - Midwest,-1,-1,-1
6,91,59,5,DS,Other flows - South,-1,-1,-1
6,91,59,7,DS,Other flows - West,26,44,2464
6,93,96,0,CA,Siskiyou County Total Migration-US and Foreign,1096,1834,62715
6,93,97,0,CA,Siskiyou County Total Migration-US,1096,1834,62715
6,93,97,1,CA,Siskiyou County Total Migration-Same State,486,772,25626
6,93,97,3,CA,Siskiyou County Total Migration-Different State,610,1062,37090
6,93,6,93,CA,Siskiyou County Non-migrants,15758,30870,1046823
6,93,6,89,CA,Shasta County,106,179,5539
6,93,41,29,OR,Jackson County,80,145,8648
6,93,6,67,CA,Sacramento County,38,58,1789
6,93,6,7,CA,Butte County,26,36,1086
6,93,6,23,CA,Humboldt County,25,40,889
6,93,41,35,OR,Klamath County,21,53,778
6,93,58,0,SS,Other flows - Same State,291,459,16323
6,93,59,0,DS,Other flows - Different State,509,864,27664
6,93,59,1,DS,Other flows - Northeast,21,28,767
6,93,59,3,DS,Other flows - Midwest,66,141,3000
6,93,59,5,DS,Other flows - South,120,214,6400
6,93,59,7,DS,Other flows - West,302,481,17497
6,93,57,9,FR,Foreign - Other flows,-1,-1,-1
6,95,96,0,CA,Solano County Total Migration-US and Foreign,12954,22894,962273
6,95,97,0,CA,Solano County Total Migration-US,12778,22483,950648
6,95,97,1,CA,Solano County Total Migration-Same State,7955,13101,553301
6,95,97,3,CA,Solano County Total Migration-Different State,4823,9382,397347
6,95,98,0,CA,Solano County Total Migration-Foreign,176,411,11625
6,95,6,95,CA,Solano County Non-migrants,173090,341330,15348337
6,95,6,13,CA,Contra Costa County,1326,2146,89893
6,95,6,67,CA,Sacramento County,1236,2018,76759
6,95,6,1,CA,Alameda County,692,1078,43778
6,95,6,55,CA,Napa County,649,1162,50432
6,95,6,113,CA,Yolo County,580,988,38287
6,95,6,75,CA,San Francisco County,317,468,25399
6,95,6,37,CA,Los Angeles County,278,410,17703
6,95,6,77,CA,San Joaquin County,273,476,18143
6,95,32,3,NV,Clark County,259,485,18293
6,95,6,97,CA,Sonoma County,258,405,16001
6,95,6,61,CA,Placer County,235,439,22538
6,95,6,85,CA,Santa Clara County,234,344,16001
6,95,6,81,CA,San Mateo County,219,339,20646
6,95,6,73,CA,San Diego County,209,307,13843
6,95,4,13,AZ,Maricopa County,176,300,17046
6,95,57,5,FR,Foreign - APO/FPO ZIPs,176,411,11625
6,95,6,41,CA,Marin County,137,214,10846
6,95,32,31,NV,Washoe County,130,203,10260
6,95,48,29,TX,Bexar County,120,279,10367
6,95,6,65,CA,Riverside County,108,195,8367
6,95,6,59,CA,Orange County,105,168,8808
6,95,6,7,CA,Butte County,83,149,4507
6,95,6,99,CA,Stanislaus County,82,155,5267
6,95,48,201,TX,Harris County,77,152,4100
6,95,53,33,WA,King County,73,115,7954
6,95,6,17,CA,El Dorado County,72,137,8599
6,95,6,19,CA,Fresno County,71,125,3935
6,95,6,89,CA,Shasta County,70,114,4749
6,95,4,19,AZ,Pima County,62,125,4711
6,95,15,3,HI,Honolulu County,59,122,4484
6,95,6,115,CA,Yuba County,58,123,5424
6,95,6,71,CA,San Bernardino County,53,95,3476
6,95,6,33,CA,Lake County,50,83,3007
6,95,8,41,CO,El Paso County,47,82,3470
6,95,48,439,TX,Tarrant County,46,97,4455
6,95,6,29,CA,Kern County,42,76,1716
6,95,6,53,CA,Monterey County,39,63,3192
6,95,6,57,CA,Nevada County,39,65,3523
6,95,16,1,ID,Ada County,38,84,4312
6,95,53,53,WA,Pierce County,38,66,2083
6,95,48,113,TX,Dallas County,35,54,1830
6,95,49,35,UT,Salt Lake County,35,63,2578
6,95,12,91,FL,Okaloosa County,33,85,2364
6,95,6,103,CA,Tehama County,32,77,2450
6,95,6,5,CA,Amador County,30,38,1689
6,95,6,23,CA,Humboldt County,30,50,2410
6,95,41,51,OR,Multnomah County,30,46,2578
6,95,53,11,WA,Clark County,30,52,4403
6,95,2,20,AK,Anchorage Municipality,29,61,1825
6,95,6,87,CA,Santa Cruz County,28,41,3348
6,95,6,101,CA,Sutter County,28,49,1789
6,95,6,111,CA,Ventura County,28,40,1805
6,95,12,57,FL,Hillsborough County,28,50,1668
6,95,17,31,IL,Cook County,28,50,1761
6,95,41,67,OR,Washington County,28,43,1835
6,95,48,453,TX,Travis County,27,37,2357
6,95,12,11,FL,Broward County,26,50,2784
6,95,36,61,NY,New York County,26,26,1757
6,95,6,47,CA,Merced County,25,50,676
6,95,16,27,ID,Canyon County,25,49,2524
6,95,32,19,NV,Lyon County,25,48,1756
6,95,53,63,WA,Spokane County,25,44,1353
6,95,6,31,CA,Kings County,23,29,758
6,95,41,39,OR,Lane County,23,37,1687
6,95,48,121,TX,Denton County,23,51,1847
6,95,4,15,AZ,Mohave County,22,35,1711
6,95,4,21,AZ,Pinal County,22,41,1748
6,95,6,9,CA,Calaveras County,22,47,1659
6,95,6,107,CA,Tulare County,22,39,966
6,95,28,47,MS,Harrison County,22,44,1413
6,95,48,339,TX,Montgomery County,22,40,2247
6,95,53,35,WA,Kitsap County,22,37,1499
6,95,53,61,WA,Snohomish County,22,39,1290
6,95,6,39,CA,Madera County,21,47,852
6,95,6,79,CA,San Luis Obispo County,20,33,1219
6,95,32,510,NV,Carson City,20,27,1610
6,95,41,47,OR,Marion County,20,27,889
6,95,48,85,TX,Collin County,20,42,2524
6,95,58,0,SS,Other flows - Same State,131,219,8840
6,95,59,0,DS,Other flows - Different State,3030,6094,253975
6,95,59,1,DS,Other flows - Northeast,258,464,23711
6,95,59,3,DS,Other flows - Midwest,511,1072,33509
6,95,59,5,DS,Other flows - South,1620,3372,139911
6,95,59,7,DS,Other flows - West,641,1186,56843
6,95,57,9,FR,Foreign - Other flows,-1,-1,-1
6,97,96,0,CA,Sonoma County Total Migration-US and Foreign,10799,16965,1429403
6,97,97,0,CA,Sonoma County Total Migration-US,10778,16921,1428615
6,97,97,1,CA,Sonoma County Total Migration-Same State,5941,8816,762312
6,97,97,3,CA,Sonoma County Total Migration-Different State,4837,8105,666303
6,97,98,0,CA,Sonoma County Total Migration-Foreign,21,44,788
6,97,6,97,CA,Sonoma County Non-migrants,203294,384022,23816057
6,97,6,41,CA,Marin County,583,862,58237
6,97,6,75,CA,San Francisco County,466,580,78382
6,97,6,67,CA,Sacramento County,390,596,30724
6,97,6,37,CA,Los Angeles County,370,493,28263
6,97,6,1,CA,Alameda County,364,495,36719
6,97,6,33,CA,Lake County,299,549,18649
6,97,6,13,CA,Contra Costa County,291,411,28685
6,97,6,73,CA,San Diego County,283,388,26992
6,97,6,95,CA,Solano County,259,431,21242
6,97,6,45,CA,Mendocino County,248,457,24667
6,97,6,55,CA,Napa County,246,360,24144
6,97,6,85,CA,Santa Clara County,243,332,18900
6,97,6,81,CA,San Mateo County,182,250,28805
6,97,6,61,CA,Placer County,176,307,19452
6,97,4,13,AZ,Maricopa County,170,284,25079
6,97,6,65,CA,Riverside County,138,200,13199
6,97,32,31,NV,Washoe County,130,202,19024
6,97,6,59,CA,Orange County,121,169,14755
6,97,53,33,WA,King County,115,146,12786
6,97,41,51,OR,Multnomah County,107,128,7025
6,97,32,3,NV,Clark County,106,165,15736
6,97,16,1,ID,Ada County,100,210,12014
6,97,6,23,CA,Humboldt County,93,129,5413
6,97,6,89,CA,Shasta County,93,160,7117
6,97,6,17,CA,El Dorado County,89,124,7850
6,97,6,87,CA,Santa Cruz County,75,94,5540
6,97,6,19,CA,Fresno County,73,102,2923
6,97,6,57,CA,Nevada County,71,114,6328
6,97,6,113,CA,Yolo County,71,95,4930
6,97,6,77,CA,San Joaquin County,69,105,6386
6,97,41,17,OR,Deschutes County,67,100,5434
6,97,41,29,OR,Jackson County,66,110,6879
6,97,6,7,CA,Butte County,65,94,4077
6,97,16,27,ID,Canyon County,59,128,5855
6,97,6,53,CA,Monterey County,57,82,5204
6,97,41,39,OR,Lane County,57,87,3720
6,97,4,19,AZ,Pima County,56,100,5957
6,97,17,31,IL,Cook County,55,67,4965
6,97,48,453,TX,Travis County,54,77,5710
6,97,6,79,CA,San Luis Obispo County,53,88,5736
6,97,6,71,CA,San Bernardino County,49,84,3460
6,97,36,61,NY,New York County,49,56,7255
6,97,6,99,CA,Stanislaus County,48,89,2721
6,97,41,67,OR,Washington County,46,67,3668
6,97,48,201,TX,Harris County,44,87,3938
6,97,8,41,CO,El Paso County,42,78,2918
6,97,15,3,HI,Honolulu County,42,64,3472
6,97,6,83,CA,Santa Barbara County,41,60,2138
6,97,6,111,CA,Ventura County,39,56,2770
6,97,4,25,AZ,Yavapai County,38,63,4137
6,97,8,31,CO,Denver County,37,45,3236
6,97,53,11,WA,Clark County,37,61,5136
6,97,6,93,CA,Siskiyou County,35,58,2436
6,97,49,35,UT,Salt Lake County,35,60,2740
6,97,36,47,NY,Kings County,34,44,2884
6,97,15,1,HI,Hawaii County,33,51,5142
6,97,16,55,ID,Kootenai County,33,62,3137
6,97,53,53,WA,Pierce County,31,61,3557
6,97,8,13,CO,Boulder County,29,34,2514
6,97,12,86,FL,Miami-Dade County,28,49,3221
6,97,41,33,OR,Josephine County,28,44,1673
6,97,48,113,TX,Dallas County,28,40,2240
6,97,48,439,TX,Tarrant County,27,55,3437
6,97,53,63,WA,Spokane County,27,50,2890
6,97,53,73,WA,Whatcom County,27,48,4207
6,97,6,103,CA,Tehama County,26,47,1403
6,97,11,1,DC,District of Columbia,25,28,1570
6,97,48,29,TX,Bexar County,25,68,2506
6,97,48,491,TX,Williamson County,25,53,2787
6,97,48,85,TX,Collin County,24,49,6783
6,97,53,61,WA,Snohomish County,24,37,2263
