01/01/2022 00:00:00,716047,7,10,E,ML,0.265,0,0,2208.0,0.036,68.6,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0255,74.3,670.0,0.0396,70.6,592.0,0.0412,67.0,483.0,0.0375,62.4,,,,,,,,,,,,
01/01/2022 00:00:00,716050,7,10,E,ML,0.42,0,0,2736.0,0.0507,68.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.036,73.7,830.0,0.0559,70.0,732.0,0.0581,66.4,601.0,0.0529,61.9,,,,,,,,,,,,
01/01/2022 00:00:00,716051,7,10,E,FR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716054,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716055,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716057,7,10,E,ML,0.25,0,0,296.0,0.0126,65.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0089,70.6,89.0,0.0138,67.0,80.0,0.0144,63.6,65.0,0.0131,59.2,,,,,,,,,,,,
01/01/2022 00:00:00,716058,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716059,7,10,W,FR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716060,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716061,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716063,7,10,W,ML,0.225,0,0,296.0,0.0126,65.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0089,70.6,89.0,0.0138,67.0,80.0,0.0144,63.6,65.0,0.0131,59.2,,,,,,,,,,,,
01/01/2022 00:00:00,716064,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716065,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716066,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716067,7,10,E,ML,0.125,357,100,1311.0,0.0244,69.2,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0307,71.2,609.0,0.0349,68.7,136.0,0.0075,62.8,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716069,7,10,E,ML,0.25,338,0,2257.0,0.0459,66.9,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0417,72.0,643.0,0.0474,68.7,557.0,0.0499,64.3,481.0,0.0448,61.3,,,,,,,,,,,,
01/01/2022 00:00:00,716071,7,10,W,OR,,119,100,143.0,0.0103,,,,,,,,143.0,0.0103,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716072,7,10,E,ML,0.28,714,100,2471.0,0.0259,70.2,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.04,74.1,616.0,0.0371,72.1,363.0,0.0219,70.9,397.0,0.0235,69.7,374.0,0.0232,63.5,150.0,0.0095,64.7,,,,,,
01/01/2022 00:00:00,716074,7,10,W,FR,,119,100,155.0,0.0124,,,,,,,,155.0,0.0124,,,,,,,,,,,,,,,,,,,,,,
