0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
02/01/2022 00:00:00,716111,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716112,7,10,W,OR,,114,100,52.0,0.01,,,,,,,,52.0,0.01,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716113,7,10,E,OR,,114,100,28.0,0.0052,,,,,,,,28.0,0.0052,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716114,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716115,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716116,7,10,W,OR,,114,100,42.0,0.0072,,,,,,,,42.0,0.0072,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716117,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716118,7,10,E,OR,,114,100,55.0,0.0096,,,,,,,,55.0,0.0096,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716119,7,10,W,OR,,114,100,31.0,0.0042,,,,,,,,31.0,0.0042,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716120,7,10,E,OR,,114,100,35.0,0.004,,,,,,,,35.0,0.004,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716121,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716124,7,10,W,OR,,114,100,149.0,0.0203,,,,,,,,149.0,0.0203,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716126,7,10,E,ML,0.475,0,0,1458.0,0.0399,64.4,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0394,69.9,407.0,0.042,66.6,395.0,0.0426,61.9,341.0,0.0354,59.7,,,,,,,,,,,,
02/01/2022 00:00:00,716127,7,10,W,OR,,114,100,118.0,0.0109,,,,,,,,118.0,0.0109,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716128,7,10,E,OR,,114,100,70.0,0.0055,,,,,,,,70.0,0.0055,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716129,7,10,W,OR,,114,100,67.0,0.0087,,,,,,,,67.0,0.0087,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716130,7,10,E,OR,,114,100,42.0,0.0055,,,,,,,,42.0,0.0055,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716131,7,10,W,OR,,114,100,46.0,0.0056,,,,,,,,46.0,0.0056,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716132,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716133,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716134,7,10,W,FR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716135,7,10,W,OR,,120,100,59.0,0.0052,,,,,,,,59.0,0.0052,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716136,7,10,W,OR,,120,100,45.0,0.0051,,,,,,,,45.0,0.0051,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716137,7,10,E,OR,,120,100,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716138,7,10,W,OR,,120,100,99.0,0.0273,,,,,,,,99.0,0.0273,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716139,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716140,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716141,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716142,7,210,E,ML,0.8,456,100,1166.0,0.0253,67.6,0.0,0.0,0.0,0.0,0.1,0.2,326.0,0.0163,74.6,331.0,0.0183,70.8,268.0,0.0367,65.0,241.0,0.0299,56.3,,,,,,,,,,,,
02/01/2022 00:00:00,716143,7,210,E,ML,0.65,456,100,859.0,0.0225,68.7,0.0,0.0,0.0,0.0,0.0,0.1,286.0,0.0178,74.5,222.0,0.052,68.8,43.0,0.0023,67.4,308.0,0.0179,62.5,,,,,,,,,,,,
02/01/2022 00:00:00,716144,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716145,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716146,7,10,W,ML,0.5,342,0,1673.0,0.0404,63.6,0.0,0.0,0.0,0.0,0.0,0.1,330.0,0.037,69.9,416.0,0.0422,66.6,350.0,0.0434,62.1,303.0,0.0417,59.2,274.0,0.0376,58.4,,,,,,,,,
02/01/2022 00:00:00,716148,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716149,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716150,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716151,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716152,7,10,E,ML,0.48,456,50,1222.0,0.0286,65.3,0.0,0.0,0.0,0.0,0.0,0.1,361.0,0.0207,73.0,257.0,0.0163,69.4,318.0,0.0396,60.2,286.0,0.0378,57.5,,,,,,,,,,,,
02/01/2022 00:00:00,716153,7,10,W,ML,0.48,570,40,1431.0,0.0279,65.4,0.0,0.0,0.0,0.0,0.0,0.1,211.0,0.0099,76.3,232.0,0.0116,74.0,366.0,0.0424,63.1,319.0,0.0395,60.1,303.0,0.0363,59.4,,,,,,,,,
02/01/2022 00:00:00,716154,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716155,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716156,7,10,W,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716157,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716158,7,10,W,OR,,114,100,55.0,0.0051,,,,,,,,55.0,0.0051,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716159,7,10,W,OR,,114,100,12.0,0.0013,,,,,,,,12.0,0.0013,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716160,7,10,E,OR,,114,100,35.0,0.0035,,,,,,,,35.0,0.0035,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716161,7,10,W,OR,,114,100,22.0,0.0021,,,,,,,,22.0,0.0021,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716162,7,10,W,OR,,114,100,22.0,0.0026,,,,,,,,22.0,0.0026,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716163,7,10,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716164,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716165,7,10,E,OR,,114,100,24.0,0.0032,,,,,,,,24.0,0.0032,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716166,7,10,W,OR,,114,100,7.0,0.0006,,,,,,,,7.0,0.0006,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716167,7,10,E,OR,,114,100,2.0,0.0003,,,,,,,,2.0,0.0003,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716168,7,10,W,OR,,114,100,4.0,0.0005,,,,,,,,4.0,0.0005,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716169,7,10,E,OR,,114,100,8.0,0.0007,,,,,,,,8.0,0.0007,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716170,7,10,W,OR,,114,100,10.0,0.001,,,,,,,,10.0,0.001,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716171,7,10,E,OR,,114,100,7.0,0.0003,,,,,,,,7.0,0.0003,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716172,7,10,E,ML,0.695,444,50,1142.0,0.0234,66.8,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.012,74.8,237.0,0.0139,70.8,385.0,0.0344,64.4,308.0,0.0335,61.4,,,,,,,,,,,,
02/01/2022 00:00:00,716174,7,10,W,ML,0.625,456,100,840.0,0.0098,72.8,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.007,76.5,223.0,0.0096,74.0,220.0,0.0107,72.2,221.0,0.0118,69.3,,,,,,,,,,,,
02/01/2022 00:00:00,716176,7,10,W,ML,0.39,570,100,1069.0,0.0184,70.9,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0089,76.3,239.0,0.0181,75.1,252.0,0.0275,72.0,96.0,0.0152,69.1,315.0,0.0223,64.1,,,,,,,,,
02/01/2022 00:00:00,716178,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716181,7,10,E,ML,0.89,1050,0,3511.0,0.0711,54.5,0.0,0.0,0.0,0.0,2.0,5.5,755.0,0.0666,59.4,801.0,0.073,56.3,699.0,0.077,52.8,646.0,0.0724,50.9,610.0,0.0667,51.7,,,,,,,,,
02/01/2022 00:00:00,716182,7,10,W,OR,,114,100,240.0,0.0172,,,,,,,,240.0,0.0172,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716183,7,10,E,OR,,114,100,240.0,0.02,,,,,,,,240.0,0.02,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716184,7,10,W,OR,,114,100,120.0,0.0122,,,,,,,,120.0,0.0122,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716185,7,10,E,OR,,120,100,24.0,0.0029,,,,,,,,24.0,0.0029,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716187,7,10,E,ML,0.515,816,75,3291.0,0.067,58.6,0.1,1.5,2.6,3.5,4.3,5.1,1120.0,0.0616,74.1,938.0,0.058,60.3,798.0,0.1005,34.9,435.0,0.0477,58.0,,,,,,,,,,,,
02/01/2022 00:00:00,716188,7,10,W,OR,,114,100,22.0,0.0009,,,,,,,,22.0,0.0009,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716189,7,10,W,OR,,114,100,65.0,0.0061,,,,,,,,65.0,0.0061,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716190,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716191,7,10,W,OR,,114,100,80.0,0.006,,,,,,,,80.0,0.006,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716192,7,10,E,OR,,114,100,47.0,0.004,,,,,,,,47.0,0.004,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716193,7,10,W,ML,0.2,453,100,2146.0,0.0781,61.1,0.0,0.0,0.0,0.1,0.3,0.5,296.0,0.0115,74.6,746.0,0.122,54.5,741.0,0.1341,59.9,363.0,0.0446,63.0,,,,,,,,,,,,
02/01/2022 00:00:00,716195,7,10,W,OR,,111,100,84.0,0.0058,,,,,,,,84.0,0.0058,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716196,7,10,E,OR,,114,100,109.0,0.0109,,,,,,,,109.0,0.0109,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716197,7,57,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716200,7,57,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716201,7,57,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716203,7,57,N,ML,0.56,237,33,145.0,0.0053,64.5,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0045,68.7,45.0,0.0023,69.7,61.0,0.0089,58.1,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716204,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716205,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716206,7,60,W,ML,0.54,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0045,68.7,63.0,0.008,66.6,47.0,0.0066,59.9,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716207,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716208,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716209,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716210,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716211,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716213,7,60,E,ML,0.47,0,0,2025.0,0.0307,69.3,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0218,75.2,616.0,0.0338,71.3,544.0,0.0352,67.7,443.0,0.0321,63.1,,,,,,,,,,,,
02/01/2022 00:00:00,716214,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716215,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716216,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716217,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716218,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716219,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716220,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716221,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716222,7,60,E,OR,,114,100,31.0,0.0024,,,,,,,,31.0,0.0024,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716223,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716224,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716225,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716226,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716227,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716228,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716229,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716230,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716231,7,60,E,OR,,114,100,5.0,0.0011,,,,,,,,5.0,0.0011,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716232,7,60,W,OR,,114,100,2.0,0.0005,,,,,,,,2.0,0.0005,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716233,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716234,7,60,E,OR,,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716235,7,60,E,ML,0.56,0,0,723.0,0.0273,66.8,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0329,70.3,181.0,0.035,65.5,193.0,0.0327,63.8,41.0,0.0084,60.5,,,,,,,,,,,,
02/01/2022 00:00:00,716237,7,60,E,ML,0.535,0,0,2025.0,0.0307,69.7,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0301,75.7,400.0,0.0333,73.2,349.0,0.0348,71.2,357.0,0.0348,68.4,325.0,0.0302,63.8,250.0,0.0211,63.8,,,,,,
02/01/2022 00:00:00,716238,7,60,W,ML,0.569,0,0,1383.0,0.0247,68.8,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0197,73.1,334.0,0.0268,70.7,296.0,0.0292,68.8,272.0,0.0278,66.2,175.0,0.0199,61.7,,,,,,,,,
02/01/2022 00:00:00,716239,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716240,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716241,7,60,W,ML,0.45,479,100,1199.0,0.0336,69.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0162,74.5,386.0,0.0359,69.8,324.0,0.047,67.6,252.0,0.0354,63.9,,,,,,,,,,,,
02/01/2022 00:00:00,716243,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716244,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716245,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716246,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716249,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716250,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716251,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716252,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716253,7,60,W,ML,0.25,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0175,73.9,419.0,0.0272,70.1,372.0,0.0283,66.5,304.0,0.0258,62.0,,,,,,,,,,,,
02/01/2022 00:00:00,716254,7,60,E,ML,0.18,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0175,73.9,419.0,0.0272,70.1,372.0,0.0283,66.5,304.0,0.0258,62.0,,,,,,,,,,,,
02/01/2022 00:00:00,716255,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716256,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716257,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716258,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716259,7,60,E,OR,,120,100,54.0,0.0029,,,,,,,,54.0,0.0029,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716260,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716261,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716262,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716263,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716264,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716265,7,60,E,ML,0.405,454,75,1793.0,0.0512,67.4,0.0,0.0,0.0,0.0,0.0,0.1,380.0,0.0193,74.6,479.0,0.0449,69.2,452.0,0.073,68.3,482.0,0.0677,59.0,,,,,,,,,,,,
02/01/2022 00:00:00,716267,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716268,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716269,7,60,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716270,7,60,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716271,7,71,S,ML,1.218,0,0,366.0,0.0461,64.1,0.0,0.0,0.0,0.1,0.2,0.2,366.0,0.0461,64.1,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716272,7,91,E,ML,0.333,0,0,261.0,0.0165,64.7,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0147,69.7,98.0,0.0177,64.9,78.0,0.0171,59.0,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716273,7,91,E,ML,0.525,336,100,389.0,0.012,64.6,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.008,70.5,140.0,0.0132,66.4,165.0,0.0146,60.0,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716274,7,91,W,OR,,114,100,41.0,0.0041,,,,,,,,41.0,0.0041,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716275,7,91,E,OR,,114,100,67.0,0.0135,,,,,,,,67.0,0.0135,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716276,7,91,W,OR,,114,100,58.0,0.0095,,,,,,,,58.0,0.0095,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716279,7,91,W,OR,,114,100,113.0,0.0119,,,,,,,,113.0,0.0119,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716281,7,91,E,OR,,113,100,139.0,0.0133,,,,,,,,139.0,0.0133,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716282,7,91,W,OR,,114,100,127.0,0.0116,,,,,,,,127.0,0.0116,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716283,7,91,E,OR,,113,100,252.0,0.0208,,,,,,,,252.0,0.0208,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716284,7,91,W,OR,,114,100,135.0,0.0128,,,,,,,,135.0,0.0128,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716285,7,91,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716287,7,91,E,OR,,114,100,51.0,0.0103,,,,,,,,51.0,0.0103,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716289,7,91,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716290,7,91,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716292,7,91,W,OR,,114,100,27.0,0.0022,,,,,,,,27.0,0.0022,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716294,7,91,E,OR,,114,100,46.0,0.0054,,,,,,,,46.0,0.0054,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716295,7,91,W,ML,0.405,570,100,1164.0,0.0189,68.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0084,75.6,212.0,0.0111,74.2,315.0,0.0386,65.0,295.0,0.0298,65.2,204.0,0.0067,64.5,,,,,,,,,
02/01/2022 00:00:00,716296,7,91,E,ML,0.53,437,60,3127.0,0.0364,69.6,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0428,72.4,215.0,0.0136,73.7,1582.0,0.062,71.7,424.0,0.0246,65.0,398.0,0.0392,60.6,,,,,,,,,
02/01/2022 00:00:00,716297,7,91,W,OR,,114,100,88.0,0.0132,,,,,,,,88.0,0.0132,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716298,7,91,E,OR,,114,100,57.0,0.0073,,,,,,,,57.0,0.0073,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716299,7,91,W,OR,,114,100,95.0,0.0113,,,,,,,,95.0,0.0113,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716300,7,91,E,OR,,114,100,47.0,0.0058,,,,,,,,47.0,0.0058,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716301,7,91,W,OR,,114,100,86.0,0.009,,,,,,,,86.0,0.009,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716302,7,91,E,OR,,114,100,40.0,0.0041,,,,,,,,40.0,0.0041,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716303,7,91,W,OR,,114,100,41.0,0.0052,,,,,,,,41.0,0.0052,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716304,7,91,E,OR,,114,100,24.0,0.0054,,,,,,,,24.0,0.0054,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716305,7,91,W,OR,,114,100,68.0,0.0092,,,,,,,,68.0,0.0092,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716306,7,91,E,OR,,114,100,44.0,0.0061,,,,,,,,44.0,0.0061,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716307,7,91,E,OR,,107,100,5.0,0.0072,,,,,,,,5.0,0.0072,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716309,7,91,E,OR,,114,100,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716310,7,91,W,OR,,114,100,139.0,0.0053,,,,,,,,139.0,0.0053,,,,,,,,,,,,,,,,,,,,,,
02/01/2022 00:00:00,716311,7,91,W,ML,0.52,570,0,2010.0,0.0476,62.3,0.0,0.0,0.0,0.0,0.0,0.2,395.0,0.0435,68.4,477.0,0.0491,65.1,414.0,0.0514,60.7,372.0,0.048,58.0,352.0,0.0459,57.9,,,,,,,,,
