"X","tournament_id","team_id","team_name","group_name","played","wins","draws","losses","goals_for","goals_against","goal_difference","points","advanced","confederation_code","region_name","year","prior_tournaments","squad_size","avg_age","forward_share","defender_share","avg_career_tournaments","avg_prior_wc","max_prior_wc","debutant_share","yellows","reds","total_cards","is_host","foreign_manager"
368,"WC-2006","T-71","South Korea","Group G",3,1,1,1,3,4,-1,4,0,"AFC","East Asia",2006,7,23,26.4347826086957,0.260869565217391,0.347826086956522,1.8695652173913,0.478260869565217,2,0.565217391304348,9,0,9,0,1
369,"WC-2006","T-77","Togo","Group G",3,0,0,3,1,6,-5,0,0,"CAF","Africa",2006,0,23,25.9565217391304,0.217391304347826,0.304347826086957,1,0,0,1,9,1,9,0,1
370,"WC-2006","T-73","Spain","Group H",3,3,0,0,8,1,7,9,1,"UEFA","Europe",2006,10,23,26.2608695652174,0.130434782608696,0.347826086956522,2.39130434782609,0.391304347826087,2,0.695652173913043,5,0,5,0,0
371,"WC-2006","T-81","Ukraine","Group H",3,2,0,1,5,4,1,6,1,"UEFA","Europe",2006,0,23,26.3913043478261,0.260869565217391,0.304347826086957,1,0,0,1,9,1,10,0,0
372,"WC-2006","T-79","Tunisia","Group H",3,0,1,2,3,6,-3,1,0,"CAF","Africa",2006,3,23,27.4347826086957,0.217391304347826,0.347826086956522,1.43478260869565,0.434782608695652,2,0.739130434782609,13,1,13,0,1
373,"WC-2006","T-63","Saudi Arabia","Group H",3,0,1,2,2,7,-5,1,0,"AFC","Middle East",2006,3,23,26.9565217391304,0.173913043478261,0.391304347826087,1.73913043478261,0.739130434782609,3,0.521739130434783,5,0,5,0,1
374,"WC-2007","T-31","Germany","Group A",3,2,1,0,13,0,13,7,1,"UEFA","Europe",2007,8,21,26.4761904761905,0.238095238095238,0.333333333333333,3.04761904761905,1.0952380952381,3,0.428571428571429,7,0,7,0,0
375,"WC-2007","T-28","England","Group A",3,1,2,0,8,3,5,5,1,"UEFA","Europe",2007,13,21,24.952380952381,0.19047619047619,0.333333333333333,2.28571428571429,0.0476190476190476,1,0.952380952380952,6,0,6,0,0
376,"WC-2007","T-44","Japan","Group A",3,1,1,1,3,4,-1,4,0,"AFC","East Asia",2007,7,21,24.952380952381,0.19047619047619,0.333333333333333,3.04761904761905,0.904761904761905,3,0.428571428571429,2,0,2,0,0
377,"WC-2007","T-03","Argentina","Group A",3,0,0,3,1,18,-17,0,0,"CONMEBOL","South America",2007,14,21,21.8571428571429,0.380952380952381,0.238095238095238,1.52380952380952,0.380952380952381,1,0.619047619047619,6,1,6,0,0
378,"WC-2007","T-83","United States","Group B",3,2,1,0,5,2,3,7,1,"CONCACAF","North America",2007,11,21,27.047619047619,0.19047619047619,0.285714285714286,2.52380952380952,0.761904761904762,4,0.571428571428571,1,0,1,0,0
379,"WC-2007","T-51","North Korea","Group B",3,1,1,1,5,4,1,4,1,"AFC","East Asia",2007,3,20,22.1,0.25,0.35,1.45,0.25,2,0.8,4,0,4,0,0
380,"WC-2007","T-74","Sweden","Group B",3,1,1,1,3,4,-1,4,0,"UEFA","Europe",2007,13,21,26.1428571428571,0.238095238095238,0.380952380952381,2.71428571428571,0.666666666666667,2,0.523809523809524,5,0,5,0,0
381,"WC-2007","T-50","Nigeria","Group B",3,0,1,2,1,4,-3,1,0,"CAF","Africa",2007,7,21,23.4761904761905,0.285714285714286,0.333333333333333,2.47619047619048,0.666666666666667,3,0.571428571428571,3,0,3,0,0
382,"WC-2007","T-53","Norway","Group C",3,2,1,0,10,4,6,7,1,"UEFA","Europe",2007,6,21,25.1428571428571,0.333333333333333,0.285714285714286,2.19047619047619,0.571428571428571,4,0.619047619047619,0,0,0,0,0
383,"WC-2007","T-04","Australia","Group C",3,1,2,0,7,4,3,5,1,"AFC","Oceania",2007,5,21,24.5714285714286,0.238095238095238,0.333333333333333,2.28571428571429,0.571428571428571,3,0.619047619047619,4,0,4,0,1
384,"WC-2007","T-12","Canada","Group C",3,1,1,1,7,4,3,4,0,"CONCACAF","North America",2007,4,21,24.7142857142857,0.19047619047619,0.333333333333333,2.76190476190476,0.761904761904762,3,0.380952380952381,2,0,2,0,1
385,"WC-2007","T-32","Ghana","Group C",3,0,0,3,3,15,-12,0,0,"CAF","Africa",2007,3,21,25.3809523809524,0.238095238095238,0.333333333333333,1.80952380952381,0.80952380952381,2,0.380952380952381,5,0,5,0,0
386,"WC-2007","T-09","Brazil","Group D",3,3,0,0,10,0,10,9,1,"CONMEBOL","South America",2007,20,21,25.6190476190476,0.142857142857143,0.380952380952381,3.19047619047619,1.19047619047619,3,0.285714285714286,4,0,4,0,0
387,"WC-2007","T-14","China","Group D",3,2,0,1,5,6,-1,6,1,"AFC","East Asia",2007,5,21,24.2857142857143,0.238095238095238,0.285714285714286,1.61904761904762,0.571428571428571,2,0.571428571428571,4,0,4,1,1
388,"WC-2007","T-22","Denmark","Group D",3,1,0,2,4,4,0,3,0,"UEFA","Europe",2007,6,21,26.8095238095238,0.142857142857143,0.238095238095238,1.28571428571429,0.285714285714286,2,0.80952380952381,3,0,3,0,0
389,"WC-2007","T-49","New Zealand","Group D",3,0,0,3,0,9,-9,0,0,"OFC","Oceania",2007,2,21,24.3333333333333,0.19047619047619,0.285714285714286,1.9047619047619,0.0476190476190476,1,0.952380952380952,6,0,6,0,1
390,"WC-2010","T-84","Uruguay","Group A",3,2,1,0,4,0,4,7,1,"CONMEBOL","South America",2010,10,23,27.0869565217391,0.217391304347826,0.304347826086957,2.26086956521739,0.0869565217391304,1,0.91304347826087,4,1,4,0,0
391,"WC-2010","T-46","Mexico","Group A",3,1,1,1,3,2,1,4,1,"CONCACAF","North America",2010,14,23,27.5217391304348,0.260869565217391,0.391304347826087,2.43478260869565,0.608695652173913,2,0.565217391304348,8,0,8,0,0
392,"WC-2010","T-70","South Africa","Group A",3,1,1,1,3,5,-2,4,0,"CAF","Africa",2010,2,23,27.4347826086957,0.130434782608696,0.347826086956522,1.17391304347826,0.173913043478261,1,0.826086956521739,4,1,5,1,1
393,"WC-2010","T-30","France","Group A",3,0,1,2,1,4,-3,1,0,"UEFA","Europe",2010,11,23,28.1739130434783,0.217391304347826,0.347826086956522,1.78260869565217,0.434782608695652,3,0.652173913043478,6,1,7,0,0
394,"WC-2010","T-03","Argentina","Group B",3,3,0,0,7,1,6,9,1,"CONMEBOL","South America",2010,15,23,27.5652173913043,0.260869565217391,0.304347826086957,2.17391304347826,0.391304347826087,2,0.652173913043478,5,0,5,0,0
395,"WC-2010","T-71","South Korea","Group B",3,1,1,1,5,6,-1,4,1,"AFC","East Asia",2010,8,23,27.4782608695652,0.217391304347826,0.304347826086957,1.95652173913043,0.695652173913043,3,0.565217391304348,3,0,3,0,0
396,"WC-2010","T-33","Greece","Group B",3,1,0,2,2,5,-3,3,0,"UEFA","Europe",2010,1,23,28.0434782608696,0.217391304347826,0.434782608695652,1.43478260869565,0,0,1,5,0,5,0,1
397,"WC-2010","T-50","Nigeria","Group B",3,0,1,2,3,5,-2,1,0,"CAF","Africa",2010,8,23,26.3913043478261,0.391304347826087,0.304347826086957,1.52173913043478,0.304347826086957,2,0.739130434782609,5,1,6,0,1
398,"WC-2010","T-83","United States","Group C",3,1,2,0,4,3,1,5,1,"CONCACAF","North America",2010,12,23,27.2608695652174,0.173913043478261,0.304347826086957,1.73913043478261,0.478260869565217,2,0.652173913043478,6,0,6,0,0
399,"WC-2010","T-28","England","Group C",3,1,2,0,2,1,1,5,1,"UEFA","Europe",2010,14,23,29,0.173913043478261,0.347826086956522,1.91304347826087,0.652173913043478,2,0.478260869565217,5,0,5,0,1
400,"WC-2010","T-69","Slovenia","Group C",3,1,1,1,3,3,0,4,0,"UEFA","Europe",2010,1,23,27.1739130434783,0.260869565217391,0.347826086956522,1,0,0,1,9,0,9,0,0
401,"WC-2010","T-01","Algeria","Group C",3,0,1,2,0,2,-2,1,0,"CAF","Africa",2010,2,23,26.7391304347826,0.173913043478261,0.347826086956522,1.30434782608696,0,0,1,6,2,6,0,0
402,"WC-2010","T-31","Germany","Group D",3,2,0,1,5,1,4,6,1,"UEFA","Europe",2010,9,23,25.3478260869565,0.173913043478261,0.347826086956522,2.26086956521739,0.391304347826087,2,0.652173913043478,7,1,7,0,0
403,"WC-2010","T-32","Ghana","Group D",3,1,1,1,2,2,0,4,1,"CAF","Africa",2010,4,23,24.9130434782609,0.173913043478261,0.347826086956522,1.73913043478261,0.391304347826087,1,0.608695652173913,6,0,6,0,1
404,"WC-2010","T-04","Australia","Group D",3,1,1,1,3,6,-3,4,0,"AFC","Oceania",2010,6,23,29.1304347826087,0.173913043478261,0.304347826086957,2,0.608695652173913,1,0.391304347826087,7,2,9,0,1
405,"WC-2010","T-66","Serbia","Group D",3,1,0,2,2,3,-1,3,0,"UEFA","Europe",2010,0,23,26.5217391304348,0.173913043478261,0.304347826086957,1.39130434782609,0.217391304347826,2,0.826086956521739,9,1,9,0,0
406,"WC-2010","T-48","Netherlands","Group E",3,3,0,0,5,1,4,9,1,"UEFA","Europe",2010,6,23,28.1304347826087,0.260869565217391,0.304347826086957,1.95652173913043,0.652173913043478,2,0.434782608695652,6,0,6,0,0
407,"WC-2010","T-44","Japan","Group E",3,2,0,1,4,2,2,6,1,"AFC","East Asia",2010,8,23,28.1739130434783,0.260869565217391,0.304347826086957,2.26086956521739,0.565217391304348,3,0.652173913043478,3,0,3,0,0
408,"WC-2010","T-22","Denmark","Group E",3,1,0,2,3,6,-3,3,0,"UEFA","Europe",2010,7,23,28.3478260869565,0.130434782608696,0.304347826086957,1.56521739130435,0.347826086956522,2,0.695652173913043,6,0,6,0,0
409,"WC-2010","T-11","Cameroon","Group E",3,0,0,3,2,5,-3,0,0,"CAF","Africa",2010,5,23,25.5652173913043,0.217391304347826,0.347826086956522,2,0.304347826086957,3,0.826086956521739,5,0,5,0,1
410,"WC-2010","T-55","Paraguay","Group F",3,1,2,0,3,1,2,5,1,"CONMEBOL","South America",2010,7,23,28.8695652173913,0.260869565217391,0.347826086956522,1.65217391304348,0.652173913043478,3,0.608695652173913,4,0,4,0,1
411,"WC-2010","T-68","Slovakia","Group F",3,1,1,1,4,5,-1,4,1,"UEFA","Europe",2010,0,23,26.6521739130435,0.173913043478261,0.304347826086957,1,0,0,1,9,0,9,0,0
412,"WC-2010","T-49","New Zealand","Group F",3,0,3,0,2,2,0,3,0,"OFC","Oceania",2010,3,23,27.9130434782609,0.173913043478261,0.304347826086957,1,0,0,1,6,0,6,0,0
413,"WC-2010","T-41","Italy","Group F",3,0,2,1,4,5,-1,2,0,"UEFA","Europe",2010,16,23,28.7391304347826,0.217391304347826,0.304347826086957,1.91304347826087,0.652173913043478,3,0.608695652173913,5,0,5,0,0
414,"WC-2010","T-09","Brazil","Group G",3,2,1,0,5,2,3,7,1,"CONMEBOL","South America",2010,21,23,29.1739130434783,0.173913043478261,0.347826086956522,1.8695652173913,0.521739130434783,2,0.608695652173913,5,1,5,0,0
415,"WC-2010","T-58","Portugal","Group G",3,1,2,0,7,0,7,5,1,"UEFA","Europe",2010,4,23,28.2173913043478,0.130434782608696,0.347826086956522,2.08695652173913,0.347826086956522,1,0.652173913043478,7,0,7,0,0
416,"WC-2010","T-42","Ivory Coast","Group G",3,1,1,1,4,3,1,4,0,"CAF","Africa",2010,1,23,27.1739130434783,0.217391304347826,0.347826086956522,1.91304347826087,0.478260869565217,1,0.521739130434783,5,0,5,0,1
417,"WC-2010","T-51","North Korea","Group G",3,0,0,3,1,12,-11,0,0,"AFC","East Asia",2010,4,23,25.3478260869565,0.173913043478261,0.347826086956522,1,0,0,1,2,0,2,0,0
418,"WC-2010","T-73","Spain","Group H",3,2,0,1,4,2,2,6,1,"UEFA","Europe",2010,11,23,26.304347826087,0.173913043478261,0.304347826086957,2.60869565217391,0.608695652173913,2,0.521739130434783,0,0,0,0,0
419,"WC-2010","T-13","Chile","Group H",3,2,0,1,3,2,1,6,1,"CONMEBOL","South America",2010,7,23,26.4347826086957,0.260869565217391,0.217391304347826,1.47826086956522,0,0,1,11,1,11,0,1
420,"WC-2010","T-75","Switzerland","Group H",3,1,1,1,1,1,0,4,0,"UEFA","Europe",2010,6,23,27.1304347826087,0.173913043478261,0.304347826086957,2,0.347826086956522,1,0.652173913043478,8,1,9,0,1
421,"WC-2010","T-35","Honduras","Group H",3,0,1,2,0,3,-3,1,0,"CONCACAF","Central America",2010,1,23,28.3913043478261,0.260869565217391,0.347826086956522,1.43478260869565,0,0,1,7,0,7,0,1
422,"WC-2011","T-31","Germany","Group A",3,3,0,0,7,3,4,9,1,"UEFA","Europe",2011,10,21,26.4761904761905,0.19047619047619,0.333333333333333,2.85714285714286,1.14285714285714,4,0.333333333333333,5,0,5,1,0
423,"WC-2011","T-30","France","Group A",3,2,0,1,7,4,3,6,1,"UEFA","Europe",2011,12,21,26.3809523809524,0.238095238095238,0.333333333333333,1.95238095238095,0.238095238095238,1,0.761904761904762,4,1,5,0,0
424,"WC-2011","T-50","Nigeria","Group A",3,1,0,2,1,2,-1,3,0,"CAF","Africa",2011,9,21,22.7142857142857,0.285714285714286,0.285714285714286,2.47619047619048,0.714285714285714,3,0.571428571428571,2,0,2,0,0
425,"WC-2011","T-12","Canada","Group A",3,0,0,3,1,7,-6,0,0,"CONCACAF","North America",2011,5,21,25.952380952381,0.238095238095238,0.285714285714286,2.80952380952381,0.904761904761905,3,0.428571428571429,1,0,1,0,1
426,"WC-2011","T-28","England","Group B",3,2,1,0,5,2,3,7,1,"UEFA","Europe",2011,15,21,26.5238095238095,0.19047619047619,0.333333333333333,2.42857142857143,0.619047619047619,1,0.380952380952381,1,0,1,0,0
427,"WC-2011","T-44","Japan","Group B",3,2,0,1,6,3,3,6,1,"AFC","East Asia",2011,9,21,25.7142857142857,0.285714285714286,0.333333333333333,3.04761904761905,1,4,0.380952380952381,0,0,0,0,0
428,"WC-2011","T-46","Mexico","Group B",3,0,2,1,3,7,-4,2,0,"CONCACAF","North America",2011,15,21,23.4761904761905,0.19047619047619,0.380952380952381,1.57142857142857,0.0476190476190476,1,0.952380952380952,2,0,2,0,0
429,"WC-2011","T-49","New Zealand","Group B",3,0,1,2,4,6,-2,1,0,"OFC","Oceania",2011,4,21,23.7142857142857,0.285714285714286,0.333333333333333,2.71428571428571,0.380952380952381,1,0.619047619047619,4,0,4,0,1
430,"WC-2011","T-74","Sweden","Group C",3,3,0,0,4,1,3,9,1,"UEFA","Europe",2011,14,21,27.2857142857143,0.19047619047619,0.285714285714286,2.52380952380952,0.761904761904762,2,0.380952380952381,3,0,3,0,0
431,"WC-2011","T-83","United States","Group C",3,2,0,1,6,2,4,6,1,"CONCACAF","North America",2011,13,21,27.6666666666667,0.19047619047619,0.333333333333333,2.57142857142857,0.571428571428571,3,0.619047619047619,2,0,2,0,1
432,"WC-2011","T-51","North Korea","Group C",3,0,1,2,0,3,-3,1,0,"AFC","East Asia",2011,5,21,20.8095238095238,0.19047619047619,0.333333333333333,1.23809523809524,0.238095238095238,2,0.80952380952381,0,0,0,0,0
433,"WC-2011","T-16","Colombia","Group C",3,0,1,2,0,4,-4,1,0,"CONMEBOL","South America",2011,4,21,22.4761904761905,0.19047619047619,0.285714285714286,1.52380952380952,0,0,1,0,0,0,0,0
434,"WC-2011","T-09","Brazil","Group D",3,3,0,0,7,0,7,9,1,"CONMEBOL","South America",2011,22,21,26,0.285714285714286,0.380952380952381,2.66666666666667,1.04761904761905,4,0.428571428571429,3,0,3,0,0
435,"WC-2011","T-04","Australia","Group D",3,2,0,1,5,4,1,6,1,"AFC","Oceania",2011,7,21,22.4285714285714,0.238095238095238,0.238095238095238,2.52380952380952,0.476190476190476,2,0.619047619047619,3,0,3,0,1
436,"WC-2011","T-53","Norway","Group D",3,1,0,2,2,5,-3,3,0,"UEFA","Europe",2011,7,21,24.8571428571429,0.238095238095238,0.285714285714286,2.23809523809524,0.428571428571429,2,0.619047619047619,3,0,3,0,0
437,"WC-2011","T-29","Equatorial Guinea","Group D",3,0,0,3,2,7,-5,0,0,"CAF","Africa",2011,0,21,24.952380952381,0.19047619047619,0.19047619047619,1,0,0,1,6,0,6,0,1
438,"WC-2014","T-09","Brazil","Group A",3,2,1,0,7,2,5,7,1,"CONMEBOL","South America",2014,23,23,28.3913043478261,0.217391304347826,0.347826086956522,1.69565217391304,0.304347826086957,2,0.739130434782609,4,0,4,1,0
439,"WC-2014","T-46","Mexico","Group A",3,2,1,0,4,1,3,7,1,"CONCACAF","North America",2014,16,23,27.1739130434783,0.173913043478261,0.347826086956522,2.56521739130435,0.695652173913043,3,0.565217391304348,5,0,5,0,0
440,"WC-2014","T-18","Croatia","Group A",3,1,0,2,6,6,0,3,0,"UEFA","Europe",2014,3,23,27.3478260869565,0.217391304347826,0.304347826086957,2.08695652173913,0.260869565217391,2,0.826086956521739,4,1,5,0,0
441,"WC-2014","T-11","Cameroon","Group A",3,0,0,3,1,9,-8,0,0,"CAF","Africa",2014,6,23,26.5652173913043,0.260869565217391,0.304347826086957,1.78260869565217,0.652173913043478,3,0.434782608695652,4,1,5,0,1
442,"WC-2014","T-48","Netherlands","Group B",3,3,0,0,10,3,7,9,1,"UEFA","Europe",2014,7,23,26.4347826086957,0.260869565217391,0.347826086956522,1.60869565217391,0.478260869565217,2,0.695652173913043,5,0,5,0,0
443,"WC-2014","T-13","Chile","Group B",3,2,0,1,5,3,2,6,1,"CONMEBOL","South America",2014,8,23,28.0434782608696,0.173913043478261,0.217391304347826,1.47826086956522,0.478260869565217,1,0.521739130434783,4,0,4,0,1
444,"WC-2014","T-73","Spain","Group B",3,1,0,2,4,7,-3,3,0,"UEFA","Europe",2014,12,23,28.2608695652174,0.173913043478261,0.260869565217391,2.82608695652174,1.17391304347826,3,0.304347826086957,3,0,3,0,0
445,"WC-2014","T-04","Australia","Group B",3,0,0,3,3,9,-6,0,0,"AFC","Oceania",2014,8,23,26.3913043478261,0.130434782608696,0.260869565217391,1.78260869565217,0.391304347826087,2,0.739130434782609,6,0,6,0,0
446,"WC-2014","T-16","Colombia","Group C",3,3,0,0,9,2,7,9,1,"CONMEBOL","South America",2014,5,23,27.4347826086957,0.217391304347826,0.304347826086957,1.52173913043478,0.0869565217391304,2,0.956521739130435,2,0,2,0,1
447,"WC-2014","T-33","Greece","Group C",3,1,1,1,2,4,-2,4,1,"UEFA","Europe",2014,2,23,28.5217391304348,0.173913043478261,0.304347826086957,1.43478260869565,0.434782608695652,1,0.565217391304348,5,1,5,0,1
448,"WC-2014","T-42","Ivory Coast","Group C",3,1,0,2,4,5,-1,3,0,"CAF","Africa",2014,2,23,28,0.347826086956522,0.347826086956522,1.69565217391304,0.695652173913043,2,0.565217391304348,7,0,7,0,1
449,"WC-2014","T-44","Japan","Group C",3,0,1,2,2,6,-4,1,0,"AFC","East Asia",2014,10,23,27.2173913043478,0.217391304347826,0.347826086956522,2.1304347826087,0.434782608695652,2,0.608695652173913,4,0,4,0,1
450,"WC-2014","T-17","Costa Rica","Group D",3,2,1,0,4,1,3,7,1,"CONCACAF","Central America",2014,3,23,27.4782608695652,0.173913043478261,0.391304347826087,1.8695652173913,0.0869565217391304,1,0.91304347826087,2,0,2,0,1
451,"WC-2014","T-84","Uruguay","Group D",3,2,0,1,4,4,0,6,1,"CONMEBOL","South America",2014,11,23,28.5652173913043,0.217391304347826,0.304347826086957,2.47826086956522,0.695652173913043,2,0.347826086956522,6,1,7,0,0
452,"WC-2014","T-41","Italy","Group D",3,1,0,2,2,3,-1,3,0,"UEFA","Europe",2014,17,23,27.9130434782609,0.217391304347826,0.304347826086957,1.52173913043478,0.521739130434783,4,0.695652173913043,3,1,4,0,0
453,"WC-2014","T-28","England","Group D",3,0,1,2,2,4,-2,1,0,"UEFA","Europe",2014,16,23,26.6521739130435,0.173913043478261,0.304347826086957,1.73913043478261,0.391304347826087,2,0.739130434782609,4,0,4,0,0
454,"WC-2014","T-30","France","Group E",3,2,1,0,8,2,6,7,1,"UEFA","Europe",2014,13,23,26.8260869565217,0.173913043478261,0.347826086956522,1.69565217391304,0.217391304347826,1,0.782608695652174,4,0,4,0,0
455,"WC-2014","T-75","Switzerland","Group E",3,2,0,1,7,6,1,6,1,"UEFA","Europe",2014,7,23,26.0869565217391,0.173913043478261,0.347826086956522,2.60869565217391,0.695652173913043,2,0.478260869565217,1,0,1,0,1
456,"WC-2014","T-25","Ecuador","Group E",3,1,1,1,3,3,0,4,0,"CONMEBOL","South America",2014,2,23,27.7826086956522,0.130434782608696,0.260869565217391,1.39130434782609,0.260869565217391,2,0.782608695652174,5,1,6,0,1
457,"WC-2014","T-35","Honduras","Group E",3,0,0,3,1,8,-7,0,0,"CONCACAF","Central America",2014,2,23,28.695652173913,0.173913043478261,0.304347826086957,1.43478260869565,0.434782608695652,1,0.565217391304348,6,1,6,0,1
458,"WC-2014","T-03","Argentina","Group F",3,3,0,0,6,3,3,9,1,"CONMEBOL","South America",2014,16,23,28.8260869565217,0.217391304347826,0.304347826086957,2,0.565217391304348,2,0.565217391304348,1,0,1,0,0
459,"WC-2014","T-50","Nigeria","Group F",3,1,1,1,3,3,0,4,1,"CAF","Africa",2014,10,23,26,0.260869565217391,0.304347826086957,1.52173913043478,0.304347826086957,2,0.826086956521739,3,0,3,0,0
460,"WC-2014","T-08","Bosnia and Herzegovina","Group F",3,1,0,2,4,4,0,3,0,"UEFA","Europe",2014,0,23,27.0434782608696,0.130434782608696,0.347826086956522,1,0,0,1,3,0,3,0,0
461,"WC-2014","T-38","Iran","Group F",3,0,1,2,1,4,-3,1,0,"AFC","Middle East",2014,3,23,28.4782608695652,0.130434782608696,0.391304347826087,1.60869565217391,0.173913043478261,1,0.826086956521739,4,0,4,0,1
462,"WC-2014","T-31","Germany","Group G",3,2,1,0,7,2,5,7,1,"UEFA","Europe",2014,11,23,26.2173913043478,0.173913043478261,0.391304347826087,2.30434782608696,0.739130434782609,3,0.521739130434783,1,0,1,0,0
463,"WC-2014","T-83","United States","Group G",3,1,1,1,4,4,0,4,1,"CONCACAF","North America",2014,14,23,27.8695652173913,0.173913043478261,0.347826086956522,1.47826086956522,0.434782608695652,3,0.739130434782609,3,0,3,0,1
464,"WC-2014","T-58","Portugal","Group G",3,1,1,1,4,7,-3,4,0,"UEFA","Europe",2014,5,23,28.4782608695652,0.173913043478261,0.304347826086957,2.08695652173913,0.608695652173913,2,0.478260869565217,2,1,3,0,0
465,"WC-2014","T-32","Ghana","Group G",3,0,1,2,4,6,-2,1,0,"CAF","Africa",2014,5,23,25.6521739130435,0.173913043478261,0.260869565217391,1.52173913043478,0.434782608695652,2,0.652173913043478,6,0,6,0,0
466,"WC-2014","T-06","Belgium","Group H",3,3,0,0,4,1,3,9,1,"UEFA","Europe",2014,9,23,25.9130434782609,0.130434782608696,0.347826086956522,2.08695652173913,0.0434782608695652,1,0.956521739130435,4,1,5,0,0
467,"WC-2014","T-01","Algeria","Group H",3,1,1,1,6,5,1,4,1,"CAF","Africa",2014,3,23,26.5652173913043,0.130434782608696,0.347826086956522,1.30434782608696,0.304347826086957,1,0.695652173913043,5,0,5,0,1
468,"WC-2014","T-62","Russia","Group H",3,0,2,1,2,3,-1,2,0,"UEFA","Europe, Asia",2014,4,23,27.4347826086957,0.217391304347826,0.391304347826087,1.34782608695652,0.0434782608695652,1,0.956521739130435,4,0,4,0,1
469,"WC-2014","T-71","South Korea","Group H",3,0,1,2,3,6,-3,1,0,"AFC","East Asia",2014,9,23,26.1304347826087,0.217391304347826,0.347826086956522,1.73913043478261,0.260869565217391,2,0.782608695652174,6,0,6,0,0
470,"WC-2015","T-12","Canada","Group A",3,1,2,0,2,1,1,5,1,"CONCACAF","North America",2015,6,23,28.304347826087,0.217391304347826,0.391304347826087,2.69565217391304,1.30434782608696,4,0.347826086956522,3,0,3,1,1
471,"WC-2015","T-14","China","Group A",3,1,1,1,3,3,0,4,1,"AFC","East Asia",2015,6,23,23.9565217391304,0.347826086956522,0.217391304347826,1.52173913043478,0.0434782608695652,1,0.956521739130435,2,0,2,0,0
472,"WC-2015","T-48","Netherlands","Group A",3,1,1,1,2,2,0,4,1,"UEFA","Europe",2015,8,23,25.1304347826087,0.217391304347826,0.391304347826087,1.56521739130435,0,0,1,3,0,3,0,0
473,"WC-2015","T-49","New Zealand","Group A",3,0,2,1,2,3,-1,2,0,"OFC","Oceania",2015,5,23,25.2173913043478,0.217391304347826,0.260869565217391,2.56521739130435,0.869565217391304,2,0.347826086956522,4,0,4,0,1
474,"WC-2015","T-31","Germany","Group B",3,2,1,0,15,1,14,7,1,"UEFA","Europe",2015,12,23,25.6086956521739,0.260869565217391,0.347826086956522,2.21739130434783,0.869565217391304,4,0.478260869565217,1,0,1,0,0
475,"WC-2015","T-53","Norway","Group B",3,2,1,0,8,2,6,7,1,"UEFA","Europe",2015,8,23,26.3913043478261,0.304347826086957,0.260869565217391,2.26086956521739,0.826086956521739,3,0.434782608695652,1,0,1,0,0
476,"WC-2015","T-76","Thailand","Group B",3,1,0,2,3,10,-7,3,0,"AFC","South East Asia",2015,0,23,25.3913043478261,0.217391304347826,0.304347826086957,1.65217391304348,0,0,1,3,0,3,0,0
477,"WC-2015","T-42","Ivory Coast","Group B",3,0,0,3,3,16,-13,0,0,"CAF","Africa",2015,3,23,24.2173913043478,0.304347826086957,0.304347826086957,1,0,0,1,8,0,8,0,0
478,"WC-2015","T-44","Japan","Group C",3,3,0,0,4,1,3,9,1,"AFC","East Asia",2015,11,23,28.3913043478261,0.173913043478261,0.347826086956522,2.65217391304348,1.39130434782609,5,0.260869565217391,1,0,1,0,0
479,"WC-2015","T-11","Cameroon","Group C",3,2,0,1,9,3,6,6,1,"CAF","Africa",2015,7,23,24.6086956521739,0.304347826086957,0.347826086956522,1.69565217391304,0,0,1,6,0,6,0,0
480,"WC-2015","T-75","Switzerland","Group C",3,1,0,2,11,4,7,3,1,"UEFA","Europe",2015,8,23,25.2173913043478,0.217391304347826,0.347826086956522,1,0,0,1,4,0,4,0,1
481,"WC-2015","T-25","Ecuador","Group C",3,0,0,3,1,17,-16,0,0,"CONMEBOL","South America",2015,3,23,23.9130434782609,0.260869565217391,0.260869565217391,1,0,0,1,6,1,7,0,0
482,"WC-2015","T-83","United States","Group D",3,2,1,0,4,1,3,7,1,"CONCACAF","North America",2015,15,23,29.4347826086957,0.217391304347826,0.347826086956522,2.60869565217391,1.08695652173913,4,0.347826086956522,2,0,2,0,0
483,"WC-2015","T-04","Australia","Group D",3,1,1,1,4,4,0,4,1,"AFC","Oceania",2015,9,23,24.3913043478261,0.391304347826087,0.217391304347826,2.34782608695652,0.782608695652174,3,0.434782608695652,0,0,0,0,0
484,"WC-2015","T-74","Sweden","Group D",3,0,3,0,4,4,0,3,1,"UEFA","Europe",2015,15,23,27.7826086956522,0.217391304347826,0.391304347826087,2.21739130434783,0.826086956521739,3,0.521739130434783,0,0,0,0,0
485,"WC-2015","T-50","Nigeria","Group D",3,0,1,2,3,6,-3,1,0,"CAF","Africa",2015,11,23,24,0.347826086956522,0.304347826086957,1.95652173913043,0.565217391304348,3,0.695652173913043,6,1,6,0,0
486,"WC-2015","T-09","Brazil","Group E",3,3,0,0,4,0,4,9,1,"CONMEBOL","South America",2015,24,23,26.4782608695652,0.347826086956522,0.304347826086957,2.43478260869565,0.826086956521739,5,0.652173913043478,1,0,1,0,0
487,"WC-2015","T-71","South Korea","Group E",3,1,1,1,4,5,-1,4,1,"AFC","East Asia",2015,10,23,25.8260869565217,0.260869565217391,0.391304347826087,1.56521739130435,0.0869565217391304,1,0.91304347826087,5,0,5,0,0
488,"WC-2015","T-17","Costa Rica","Group E",3,0,2,1,3,4,-1,2,0,"CONCACAF","Central America",2015,4,23,23.9130434782609,0.304347826086957,0.391304347826087,1,0,0,1,0,0,0,0,0
